utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
11456,Becky,16,I can't see .,I can't see .,3,4,3,3,3,3,3,Becky/020508.cha,577,29.267,chalk motor buckets .,diandros raise eggnog .,wiped allow car .,they're they look like leprechaun's booties .,they're not socks . they're they look like leprechaun's booties .,no . they're not socks . they're they look like leprechaun's booties .
11457,Becky,16,where ?,where ?,1,1,1,2,1,1,1,Becky/020508.cha,583,29.267,hand's ?,iss ?,tat ?,I can see some socks .,they're they look like leprechaun's booties . I can see some socks .,they're not socks . they're they look like leprechaun's booties . I can see some socks .
11458,Becky,16,oh yeah .,oh yeah .,2,2,2,2,2,2,2,Becky/020508.cha,589,29.267,stroking ribbon .,porcupine cadabra .,sticks hedda .,well .,I can see some socks . well .,they're they look like leprechaun's booties . I can see some socks . well .
11459,Becky,16,xxx .,.,0,0,0,0,0,0,0,Becky/020508.cha,592,29.267,.,.,.,well .,I can see some socks . well .,they're they look like leprechaun's booties . I can see some socks . well .
11460,Becky,16,there .,there .,1,1,1,2,1,1,1,Becky/020508.cha,595,29.267,windows .,pouring .,inc .,well .,I can see some socks . well .,they're they look like leprechaun's booties . I can see some socks . well .
11461,Becky,16,mum .,mum .,1,1,1,1,1,1,1,Becky/020508.cha,598,29.267,there .,hung .,shrank .,well .,I can see some socks . well .,they're they look like leprechaun's booties . I can see some socks . well .
11462,Becky,16,there we are .,there we are .,3,3,3,4,3,3,3,Becky/020508.cha,601,29.267,tig saved born .,from keeps said .,wi kitchen waterlily .,well .,I can see some socks . well .,they're they look like leprechaun's booties . I can see some socks . well .
11463,Becky,16,mhm .,mhm .,1,1,1,1,1,1,1,Becky/020508.cha,607,29.267,applesauce .,brumm's .,hooku .,shall we find where where to put it ?,well . shall we find where where to put it ?,I can see some socks . well . shall we find where where to put it ?
11464,Becky,16,where [/] where's this [//] where's xxx go ?,where where's this where's go ?,5,5,7,8,7,7,5,Becky/020508.cha,622,29.267,gun greens boing salter tripod ?,tipper welcome rosa curie wollensak ?,paddling basketball bout scooped raspberry ?,there you are .,they're there aren't they ? there you are .,where are they ? they're there aren't they ? there you are .
11465,Becky,16,where's xxx .,where's .,1,2,2,2,2,2,1,Becky/020508.cha,625,29.267,marie .,feet .,carried .,there you are .,they're there aren't they ? there you are .,where are they ? they're there aren't they ? there you are .
11466,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,631,29.267,fly .,roa .,cough .,willn't it go there ?,there you are . willn't it go there ?,they're there aren't they ? there you are . willn't it go there ?
11467,Becky,16,"that [/] that's red , mum .",that that's red mum .,4,5,4,4,4,4,4,Becky/020508.cha,634,29.267,hippety fields door kansas .,ip drawings opera peacock .,thoughted telescope makes manuela .,willn't it go there ?,there you are . willn't it go there ?,they're there aren't they ? there you are . willn't it go there ?
11468,Becky,16,yes .,yes .,1,1,1,1,1,1,1,Becky/020508.cha,640,29.267,towers .,piggies .,hitting .,that's not red .,willn't it go there ? that's not red .,there you are . willn't it go there ? that's not red .
11469,Becky,16,it is .,it is .,2,2,2,2,2,2,2,Becky/020508.cha,643,29.267,moody silverware .,ghetti slugged .,puddings trai .,that's not red .,willn't it go there ? that's not red .,there you are . willn't it go there ? that's not red .
11470,Becky,16,that's red .,that's red .,2,3,2,2,2,2,2,Becky/020508.cha,649,29.267,ton rachel's .,arnold spiderman's .,rains beatle .,what which is red ?,that's not red . what which is red ?,willn't it go there ? that's not red . what which is red ?
11471,Becky,16,there .,there .,1,1,1,2,1,1,1,Becky/020508.cha,655,29.267,we's .,lerra .,woah .,where ?,what which is red ? where ?,that's not red . what which is red ? where ?
11472,Becky,16,this is red .,this is red .,3,3,3,3,3,3,3,Becky/020508.cha,658,29.267,everywhere pandy innkeeper's .,policemen harmouth sang .,spits thumbnail roomie .,where ?,what which is red ? where ?,that's not red . what which is red ? where ?
11473,Becky,16,I can't +...,I can't .,2,4,2,2,2,2,2,Becky/020508.cha,676,29.267,room pork +...,bogu pointed +...,skunk homes +...,bless you .,oh dear . bless you .,that's white . oh dear . bless you .
11474,Becky,16,I can't do it .,I can't do it .,4,5,4,4,4,4,4,Becky/020508.cha,679,29.267,bodys cub's save beets .,gekeeg lynn ambu percy's .,minicar pinched cushioning caca .,bless you .,oh dear . bless you .,that's white . oh dear . bless you .
11475,Becky,16,the racing cars .,the racing cars .,3,3,4,4,4,4,3,Becky/020508.cha,689,29.267,apart broked bread .,clourse sings jessica .,splitted emilene nots .,.,I'll do it . .,oh . I'll do it . .
11476,Becky,16,I got some more shops .,I got some more shops .,5,6,5,7,5,5,5,Becky/020508.cha,698,29.267,discover tuddy fish's shirley smoke .,squid larks wrapper wallpaper spankin .,dak port tiptoes bo axel .,racing cars ?,there you are . racing cars ?,. there you are . racing cars ?
11477,Becky,16,one three .,one three .,2,2,2,2,2,2,2,Becky/020508.cha,707,29.267,helicopter packing .,etchasketch dancer .,clunkimunk grip .,can you count them ?,five cars . can you count them ?,racing cars ? five cars . can you count them ?
11478,Becky,16,those eggs .,those eggs .,2,2,2,3,2,2,2,Becky/020508.cha,713,29.267,xantes why'd .,tran locket .,macdonalds jess .,what are they ?,can you count them ? what are they ?,five cars . can you count them ? what are they ?
11479,Becky,16,cockadoo [: cockatoo] .,cockadoo .,1,1,3,3,3,3,1,Becky/020508.cha,719,29.267,sip .,strongest .,regi .,and what's who's sitting on the eggs .,what are they ? and what's who's sitting on the eggs .,can you count them ? what are they ? and what's who's sitting on the eggs .
11480,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,733,29.267,tambourine .,wonder .,body .,wanna get the car ?,they're chickens . wanna get the car ?,well . they're chickens . wanna get the car ?
11481,Becky,16,there's sock .,there's sock .,2,3,3,3,3,3,2,Becky/020508.cha,736,29.267,won't super .,tinkerbell lowly .,bails spinning .,wanna get the car ?,they're chickens . wanna get the car ?,well . they're chickens . wanna get the car ?
11482,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,745,29.267,tie .,grandsons .,minutes .,another sock .,oh . another sock .,wanna get the car ? oh . another sock .
11483,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,748,29.267,doorway .,greenish .,fooling .,another sock .,oh . another sock .,wanna get the car ? oh . another sock .
11484,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,754,29.267,screwdriver .,poems .,sixteen .,you said you couldn't see any socks as_well didn't you ?,another sock . you said you couldn't see any socks as_well didn't you ?,oh . another sock . you said you couldn't see any socks as_well didn't you ?
11485,Becky,16,mhm .,mhm .,1,1,1,1,1,1,1,Becky/020508.cha,760,29.267,war .,pansies .,ros .,hm ?,you said you couldn't see any socks as_well didn't you ? hm ?,another sock . you said you couldn't see any socks as_well didn't you ? hm ?
11486,Becky,16,&-um this goes there .,this goes there .,3,3,3,4,3,3,3,Becky/020508.cha,766,29.267,pict high jars .,later raisin laundromat .,animal oar fack .,see if you can find where to put that .,hm ? see if you can find where to put that .,you said you couldn't see any socks as_well didn't you ? hm ? see if you can find where to put that .
11487,Becky,16,take that off .,take that off .,3,3,3,4,3,3,3,Becky/020508.cha,769,29.267,marx sonaly beetle .,sweep dyou fishes .,toenails headlights minnie .,see if you can find where to put that .,hm ? see if you can find where to put that .,you said you couldn't see any socks as_well didn't you ? hm ? see if you can find where to put that .
11488,Becky,16,find another one .,find another one .,3,3,5,5,5,5,3,Becky/020508.cha,772,29.267,tight haven't joey .,singed curit giggling .,rose blaster downhill .,see if you can find where to put that .,hm ? see if you can find where to put that .,you said you couldn't see any socks as_well didn't you ? hm ? see if you can find where to put that .
11489,Becky,16,there .,there .,1,1,1,2,1,1,1,Becky/020508.cha,778,29.267,kerchief .,umbre .,hospital .,that's it .,see if you can find where to put that . that's it .,hm ? see if you can find where to put that . that's it .
11490,Becky,16,there .,there .,1,1,1,2,1,1,1,Becky/020508.cha,784,29.267,saltfish .,shoelace .,queens .,one more is there ?,that's it . one more is there ?,see if you can find where to put that . that's it . one more is there ?
11491,Becky,16,"that on there , look .",that on there look .,4,5,4,5,4,4,4,Becky/020508.cha,787,29.267,boy bluped willie duckling .,bweeleelee endings granny younger .,hitting cozy feel sloppity .,one more is there ?,that's it . one more is there ?,see if you can find where to put that . that's it . one more is there ?
11492,Becky,16,xxx .,.,0,0,0,0,0,0,0,Becky/020508.cha,790,29.267,.,.,.,one more is there ?,that's it . one more is there ?,see if you can find where to put that . that's it . one more is there ?
11493,Becky,16,that's [*] was a paper .,that's was a paper .,4,6,5,5,5,5,4,Becky/020508.cha,794,29.267,sweethearts dolce missy plate .,difference dominic's lerra poop .,yeow gwina mummie send .,what's that ?,one more is there ? what's that ?,that's it . one more is there ? what's that ?
11494,Becky,16,wasn't .,wasn't .,1,3,1,1,1,1,1,Becky/020508.cha,803,29.267,polling .,wandering .,hiyo .,it was probably the post actually .,a paper . it was probably the post actually .,what's that ? a paper . it was probably the post actually .
11495,Becky,16,paper .,paper .,1,1,2,2,2,2,1,Becky/020508.cha,806,29.267,rick .,storm .,mader .,it was probably the post actually .,a paper . it was probably the post actually .,what's that ? a paper . it was probably the post actually .
11496,Becky,16,mum .,mum .,1,1,1,1,1,1,1,Becky/020508.cha,809,29.267,circus .,alfie .,diedawdawdaw .,it was probably the post actually .,a paper . it was probably the post actually .,what's that ? a paper . it was probably the post actually .
11497,Becky,16,probably a paper .,probably a paper .,3,3,6,6,6,6,3,Becky/020508.cha,812,29.267,guy maisey wheel .,clam you weeds .,smokestack hangnail ram .,it was probably the post actually .,a paper . it was probably the post actually .,what's that ? a paper . it was probably the post actually .
11498,Becky,16,one two .,one two .,2,2,2,2,2,2,2,Becky/020508.cha,823,29.267,brave ziphius .,centipede tablet .,poops twister .,so how many cows have you got now Becky ?,there we are . so how many cows have you got now Becky ?,it was probably the post actually . there we are . so how many cows have you got now Becky ?
11499,Becky,16,"Rachel's [*] bring more , mum .",Rachel's bring more mum .,4,6,5,6,5,5,4,Becky/020508.cha,826,29.267,wise pleas p spiderman .,thems morrisons squamps bozo's .,boings lau buhbuhbuhbuhbahbah patchpocket .,so how many cows have you got now Becky ?,there we are . so how many cows have you got now Becky ?,it was probably the post actually . there we are . so how many cows have you got now Becky ?
11500,Becky,16,xxx .,.,0,0,0,0,0,0,0,Becky/020508.cha,832,29.267,.,.,.,Caroline you mean .,so how many cows have you got now Becky ? Caroline you mean .,there we are . so how many cows have you got now Becky ? Caroline you mean .
11501,Becky,16,knock [/] knock [/] knock .,knock knock knock .,3,1,3,3,3,3,3,Becky/020508.cha,833,29.267,penis birthmark puff .,even splay johnny .,hall pizza danny's .,Caroline you mean .,so how many cows have you got now Becky ? Caroline you mean .,there we are . so how many cows have you got now Becky ? Caroline you mean .
11502,Becky,16,and a ring@o .,and a ring .,3,3,3,3,3,3,3,Becky/020508.cha,836,29.267,poon climbed load .,sundial rocked clicks .,dame hairs sittin .,Caroline you mean .,so how many cows have you got now Becky ? Caroline you mean .,there we are . so how many cows have you got now Becky ? Caroline you mean .
11503,Becky,16,yes .,yes .,1,1,1,1,1,1,1,Becky/020508.cha,842,29.267,themselfs .,hike .,drugs .,is that the doorbell ?,Caroline you mean . is that the doorbell ?,so how many cows have you got now Becky ? Caroline you mean . is that the doorbell ?
11504,Becky,16,say come [/] come in .,say come come in .,4,3,4,6,4,4,4,Becky/020508.cha,845,29.267,moves shirts aunty nostrils .,aisle become rex's cock .,belles threading mai planted .,is that the doorbell ?,Caroline you mean . is that the doorbell ?,so how many cows have you got now Becky ? Caroline you mean . is that the doorbell ?
11505,Becky,16,come in .,come in .,2,2,2,3,2,2,2,Becky/020508.cha,848,29.267,notes yoke .,dreamin here .,watery lumiere .,is that the doorbell ?,Caroline you mean . is that the doorbell ?,so how many cows have you got now Becky ? Caroline you mean . is that the doorbell ?
11506,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,854,29.267,pc .,person .,trash .,is that the doorbell ?,Caroline you mean . is that the doorbell ?,so how many cows have you got now Becky ? Caroline you mean . is that the doorbell ?
11507,Becky,16,&-um there .,there .,1,1,1,2,1,1,1,Becky/020508.cha,857,29.267,stones .,urtney .,megablock .,is that the doorbell ?,Caroline you mean . is that the doorbell ?,so how many cows have you got now Becky ? Caroline you mean . is that the doorbell ?
11508,Becky,16,there .,there .,1,1,1,2,1,1,1,Becky/020508.cha,866,29.267,burped .,comon .,broadway .,stick it on .,go on . stick it on .,is that the doorbell ? go on . stick it on .
11509,Becky,16,one two three four five six seven .,one two three four five six seven .,7,7,8,9,8,8,7,Becky/020508.cha,875,29.267,dings policeman's flied banged bertie cockadoo cat's .,squeaksqueak trolley pull tead pepsi louis motorhome .,mumps arms mixing these've dub fellows dess .,can you count them now ?,now . can you count them now ?,stick it on . now . can you count them now ?
11510,Becky,16,that's fine .,that's fine .,2,3,2,3,2,2,2,Becky/020508.cha,878,29.267,ballerinas breath .,zayre's cartoon .,burn jane .,can you count them now ?,now . can you count them now ?,stick it on . now . can you count them now ?
11511,Becky,16,yeah .,yeah .,1,1,1,1,1,1,1,Becky/020508.cha,887,29.267,beads .,diandras .,pest .,and some eggs .,can you see if you can find a chicken . and some eggs .,can you count them now ? can you see if you can find a chicken . and some eggs .
11512,Becky,16,no .,no .,1,1,1,1,1,1,1,Becky/020508.cha,890,29.267,though .,blondie .,robe .,and some eggs .,can you see if you can find a chicken . and some eggs .,can you count them now ? can you see if you can find a chicken . and some eggs .
11513,Becky,16,I get it .,I get it .,3,3,3,3,3,3,3,Becky/020508.cha,893,29.267,injections mothers ride .,dynonicus e's molar .,shinies flin helicop .,and some eggs .,can you see if you can find a chicken . and some eggs .,can you count them now ? can you see if you can find a chicken . and some eggs .
11514,Becky,16,I get it .,I get it .,3,3,3,3,3,3,3,Becky/020508.cha,896,29.267,pumpkin fat cucumber .,smocks sea potamus .,subway tentagon unsode .,and some eggs .,can you see if you can find a chicken . and some eggs .,can you count them now ? can you see if you can find a chicken . and some eggs .
11515,Becky,16,I get it .,I get it .,3,3,3,3,3,3,3,Becky/020508.cha,908,29.267,toddler's words fighting .,wobbly ahem grandma .,taffy alling russell .,shall we leave it for now ?,well . shall we leave it for now ?,sorry . well . shall we leave it for now ?
11516,Becky,16,mum .,mum .,1,1,1,1,1,1,1,Becky/020508.cha,911,29.267,hem .,spankin .,jammydodger .,shall we leave it for now ?,well . shall we leave it for now ?,sorry . well . shall we leave it for now ?
11517,Becky,16,yes .,yes .,1,1,1,1,1,1,1,Becky/020508.cha,920,29.267,duckie .,bumping .,twirls .,be very quick .,go on then . be very quick .,shall we leave it for now ? go on then . be very quick .
11518,Becky,16,be very quick .,be very quick .,3,3,4,4,4,4,3,Becky/020508.cha,923,29.267,panties quackquack doobie .,wrapper belong beads .,mcdonald thigh franks .,be very quick .,go on then . be very quick .,shall we leave it for now ? go on then . be very quick .
11519,Becky,16,xxx .,.,0,0,0,0,0,0,0,Becky/020508.cha,929,29.267,.,.,.,very quickly .,be very quick . very quickly .,go on then . be very quick . very quickly .
11520,Becky,16,oh look .,oh look .,2,2,2,2,2,2,2,Becky/020508.cha,930,29.267,burgers sister .,dribble tumbletots .,greedy arch .,very quickly .,be very quick . very quickly .,go on then . be very quick . very quickly .
